Hofreitschule,2
NWB,1
Münze Deutschland,8
Bayerische Landesluftbildzentrum,2
stock-adobe.com,4
Gemeinsamen,2
Tonkünstlerverband Bayern e,4
NS-Dokumentationszentrums,2
War Heritage Institute,1
"Bayerische Staatsministerium des Inneren, für Sport und Integration",2
Theaters Augsburg,8
AGGVG,2
VoltStorage,1
Berufsschule,9
Biomasse-Institut,1
Kuratorium für alpine Sicherheit,6
Projektverbund BayBioTech,2
Fremdspracheninstitut der Landeshauptstadt,2
KMY,1
LPB,2
eAkte,4
KreBeKi,2
Landesgruppe Bayern der Sudetendeutschen Landsmannschaft,4
Akademie der Bildenden Künste,18
Bayerischen Hauptmünzamt,10
Andrassy-Universität,4
Blühpakt Bayern,2
StA Mü I,1
AlpInnoCT,2
N-ERGIE Netz GmbH,2
ITC1,2
Ludwig-Bölkow-Systemtechnik,1
Lotterie,2
Make.org,7
GLRM,1
AELF Abensberg,1
Sozialdienst katholischer Frauen Aschaffenburg e,2
Staatlichen Schulberatungsstelle Unterfranken,2
Bayerinfo,2
Bildungsregionen in Bayern,2
B58,4
AufenthG,4
Normenkontrollrats,6
Technische Hochschule Nürnberg,37
Symphonieorchester des Bayerischen Rundfunks,4
IB Süd,2
Baqué & Lauter GmbH,1
Hochroth München,2
Landkreis,2
Stettmer,4
Medical Valley,4
Grabfeldallianz,2
Trixter,4
EUKITEA,4
Pexels,5
Forschungszentrum Synthetische Kraftstoffe,2
Staatliche Fachoberschule und Berufsoberschule Marktheidenfeld,1
Deutschen Zentrums für Luft- und Raumfahrt,7
DECHEMA,2
FOS Lindau,24
ag-eg.bayern.deHinweis,1
VLB,2
Melanchthon-Gymnasium Nürnberg,1
Infas,2
Europäische Patentamt,12
BKJ,12
KI.Fabrik Bayern,1
Handelskrankenkasse,2
Deutsche Jugendherbergswerk Landesverband Bayern e. V.,2
Haus,2
ZVG,8
lsh,4
Bayerischen Landesvereins für Heimatpflege,2
Nano Dimension GmbH,1
forum vergabe e.V,20
"Staatsministeriums des Innern, für Sport und Integration",59
Hartsee Musikanten,2
KiBiG.web,16
Europäischen Struktur- und Investitionsfonds,6
Oskar-Karl-Forster-Stiftung,8
GP JOULE Hydrogen,1
Kleeblätter,16
lg-muenchen-2,2
VHB,2
BHT,90
Gauting hilft,8
Raumordnung,2
Kompetenzzentrum digitales Handwerk,1
Landkreis-Schwandorf.de,2
HiGHmed e. V.,2
Wilhelm-Sander-Stiftung,1
Helmholtz Munich,40
"des Innern, für Sport und Integration",2
Jazzclub Bamberg e.V.,6
Staatsministerium der JustizPrielmayerstraße,2
npv-bgd.bayern.de,2
RENEW,4
ERVB,8
Industrie- und Handelskammer für,6
Palästinensischen Befreiungsorganisation,4
rak-m.de-mail.de,6
Richard-Wagner-Gymnasium Bayreuth,4
Heiligenhof,2
Fonds für regionale Entwicklung,2
Energieagentur Nordbayern,4
Verband Bayerischer Zeitungsverleger,1
sta-m1.bayern.deHinweis,2
GP JOULE GmbH,12
freie-wohlfahrtspflege-bayern.de,2
Bayerischen Landeskartellbehörde,14
Bayerische Gartenakademie,6
ag-n.bayern.de,3
Ethno-Medizinisches Zentrum e.V,2
YK,1
Bayerischen Handwerkstag,54
DEGES,2
Bayerische Zentrale für Heimatdienst,8
VEREINIGTE POSTVERSICHERUNG,2
FOS Coburg,8
Servicebüro Sorcik,2
BayerischesStaatsministerium der Justiz,1
Afrikanischen Union,2
Bayerischer Heilbäderverband e.V,2
Katholischen Frauenbundes Aiglsbach,2
Metropolis-Verlag,2
Institut für Werkzeugmaschinen und Betriebswissenschaften,12
Museumspädagogischen Zentrums München,6
bifa,3
CPM,1
TÜV SÜD Industrie Service GmbH,4
Integrierten Produktpolitik,2
PSNV,10
ATH-Heinl,1
"Zentrum Bayern, Familie und Soziales",8
Bayerischen Philologenverbandes,6
Exzellenzzentrum für Medizintechnik,2
bef1,2
Energiewende Bayern,127
Landesbehindertenrat Bayern,2
GF Qair,2
Qair Deutschland,2
Türkischen Kommunistischen Partei,2
REspect!,2
Aesir Interactive,6
MBDA,34
Trade Fair Center Messe München,2
Beratungs- und Forschungsstelle Immaterielles Kulturerbe Bayern,4
Albert-Einstein-Gymnasium,1
B48,1
Bayerischen Jugendrings,20
Allgäu-Schwäbischen Musikbund,2
Bayerischen Landeskoordinierungsstelle für Musik,3
Heidelberg,2
Sprach,2
Center for Human Rights,3
Europäische Union,84
Beruflichen Schulzentrum,2
E.ON Kernkraft GmbH,6
Eine-Welt-Netzwerks,1
Geoportal Bayern,14
Elitenetzwerks Bayern,3
jBT,1
Untere Naturschutzbehörde,2
CSU,62
Really Simple Syndication,6
Stiftung Sicherheit im Skisport,2
THeKLa,2
Bundesagentur für,2
Energieagentur Ebersberg-München,4
Ernährung und Verbraucherschutz,1
FiBL,2
SISBY,2
DTS,1
VzM,1
Schmitt Bodensee- Gymnasium Lindau,2
Katholischen Deutschen Frauenbund,2
Kofink Schels,2
Wings for Life-Stiftung,2
Forschungs- und Innovationsnetzwerk der europäischen Regionen,2
FNNA,1
ovtg.gauting.de,2
und Spielbankverwaltung,2
GWG Wohnungsgesellschaft München,2
International Union for Conservation of Nature,2
BIHK e.V,1
Deutschen Jugendinstitut,4
Förderverein Demokratisch Handeln e. V.,1
Bayerische Staatsforsten in Gründung,1
Bayerische Beteiligungsgesellschaft mbH,1
MGO,1
Airbus Helicopters,27
Umweltbundesamts,6
Bayerische Biotechnologie Cluster,1
Kyambi,11
Rates,4
Mission Soil,2
STROUX edition Verlag,2
Digitalen Schule,3
Internationale Jugendbibliothek,3
DB,30
BayDV,2
VERA,2
Kini,10
Einsamkeit Bayern,2
Institut für Kunstgeschichte,4
Auto Ringler Service GmbH,2
Initiativen für Zivilgesellschaft und demokratische Kultur,2
Centrums Bavaria Bohemia Schönsee,2
Regionaldatenbank Deutschland,2
IHK Schwaben,53
Initiative Klischeefrei,6
Generaldirektion der Staatlichen Archive Bayerns,4
Bayerischen Hotel- und Gaststättenverbands,17
DigitalDabei-3D,2
Bayerisches Konsortium für Gießereistaub-Metall-Rückgewinnung,4
ale-opf.bayern.de,4
bayern-energie,2
Fresenius Medical Care,2
Bayerischen Justizakademie.Der,1
IRVE,4
ZDF,23
GNL,1
Bayerischen Jugendrings K.d.ö.R,2
Universität Göttingen,6
sta-am.bayern.deHinweis,1
Bayerischen Zentrums für Prävention und Gesundheitsförderung,5
Einsichten und Perspektiven,2
StD Stefan Schmitt,2
Sprache im technischen Zeitalter,2
Wir retten Lebensmittel!“,3
Frankfurter Allgemeinen Zeitung,1
GNG,1
Bayerischen Landesanstalt für Wein- und Gartenbau,2
Bayerischen Staatsministeriums für Wirtschaft,11
Fachakademie für Sprachen und internationale Kommunikation Weiden,2
Generaldirektion für Regionalpolitik und Stadtentwicklung,10
Legal Tech Verband DeutschlandProf,16
Bayerischen Landeskriminalamts,28
FOS Bayreuth,24
CIP,12
"Bayerischen Staatsministeriums für Familie, Arbeit und Soziales",42
Karl Kampka Oberflächentechnik,2
stv,6
Ständige Konferenz der Kultusminister der Länder in,6
FOS Kulmbach,8
Werbegemeinschaft NEA-Aktiv e.V.,1
ILE Abteiland,2
Weimer Media Group,4
Coord,1
Dingolfing,4
Bezirkstag Niederbayern,2
Haus der Kunst,4
Radio Regenbogen GmbH,2
Nymphenburg,4
Volksbücherei Fürth,7
Bayerische Ingenieurkammer Bau,2
BayUniKlinG,2
TUM Hyperloop,2
Classtime AG,12
EPA,2
Aktive Stadt- und Ortsteilzentren,2
Coburger Designforum Oberfranken,10
BUND Naturschutz in Bayern e.V,4
BayWaldG,4
Sprachen und internationale Kommunikation,8
MAN Energy Solutions,2
Landesamt für Gesundheit und Lebensmittel,2
Landesjustizprüfungsamt,4
CNR,2
Bayern e.V,14
bayme vbm vbw,2
sta-sw.bayern.deHinweis,1
R. Nehberg,2
fit-for-future.bayern,2
Bayerischen Bereitschaftspolizei,2
Rechtspsychologie,4
MFM Deutschland e.V,2
Frauenzentrum Augsburg e.V.,2
Landesentwicklung,1
MTN,1
Studiengesellschaft für den Kombinierten Verkehr,4
Hofer Symphoniker,4
Study Inn Erlangen,2
Zentrum für Safe Sport,2
Justiz & Medien,2
und Umweltmedizin,4
"Bayerische Staatsministerium für Arbeit und Soziales, Familie und Integration",4
Staatliche Berufsschule I Coburg,1
SiemensForum,2
KIBBS-Mittelfranken,4
Uni Wuppertal,4
Staatsanwaltschaft München,2
Technical College,1
Weg,2
LANDSTADT BAYERN-Netzwerk,2
PiKant,4
Times Higher Education,1
Justizakademie,1
fizkes,3
Kompetenzzentrum Hauswirtschaft,71
UniBwM,2
–,10
Kulturzentrum der Deutschen aus Russland,2
Wasserstoffbündnis,1
Südbahn,2
Kassenärztlichen Vereinigung Bayerns,15
Helene-Habermann-Gymnasium München,2
Fraunhofer-Instituts für System- und Innovationsforschung,1
Wirtschaftsverein Grafenwöhr,1
Evangelische Stadtakademie München,4
eKairos,7
Grassington,2
Plattform für Schulen in Europa,1
Deutschen Olympischen Sportbund,14
UTN,15
zentrale.auslaenderbehoerde.unterfranken,2
stock.adobe.com,15
Generalstaatsanwaltschaft,53
Comic in Bayern,2
European Business School,4
Hochschule Luzern – Design & Kunst,2
SCoPAFF,6
"Міністерстві сім’ї, праці та соціальних справ Баварії",2
Instituts für Industrieforschung,2
Landesarbeitsstelle Bayern e,2
Max-Planck-Institute,5
Dr. Linse und Partner Beratende Ingenieure im Bauwesen mbB,2
Bayerischen Landespersonalausschusses,76
Social Entrepreneurship Akademie,6
amis,4
für Statistik,1
zur nachhaltigen Nutzung von Pflanzenschutzmitteln,2
Queeres Netzwerk Bayern,4
Федерального агентства зайнятості,4
Bundesministeriums für Familie,2
Cine-World-Cham,2
Stützpunkt Inntal,2
AELF Cham,2
Numbat,1
Urzinger,4
Königlichen Schwedischen Akademie der Wissenschaften,3
FENECON,1
Verbands der Bayerischen Bezirke,2
Sozialpädagogik,2
Josef Meier GmbH & Co. KG,2
Klinikum Augsburg,2
NEB Lab,1
Ministerium,2
Altmühl-Jura,3
AAT,4
WIPO,2
Ltd. RSchD Spies,2
MdL,18
comenius-gymnasium-deggendorf.de,2
Zweckverband Sondermüllentsorgung Mittelfranken,2
Netzwerks Familienpaten Bayern,2
Capitol-Theater Zeil,2
Esther und Silvius Dornier Stiftung,8
U.S. Offices for Economic Development,4
UVV,1
Fachakademie Triesdorf,31
Süddeutsche Zeitung GmbH,2
Narragonia Regensburg 1848 e.V,2
Justizvollzugsakademie,2
Lehrergesundheit in Niederbayern,2
connactz,1
Akademie der Schönen Künste,6
Bayerischen Wirtschafts,1
Thinknet Bayern,1
Forstministerium,1
BaySF-Forstbetriebs Bad Tölz,1
Stadtentwicklung und Bauwesen,8
PKS,14
Deutschen Zentrum für Luft- und Raumfahrt,5
Kulmbacher Kunstverein,1
Sennebogen,2
German Chamber of,2
ubiLearning Solutions,1
und Kulturwissenschaften,2
Sudetendeutsches Sozial- und Bildungswerk,2
Staatliche Realschule Eggenfelden,14
Landesverband Singen und Musizieren in Bayern,4
olg-Bamberg,2
lg-m2.bayern.deKontakt,4
maria-theresia-gymnasium,2
violence-prevention-network.de,2
sta-ho.bayern.deHinweis,1
Holzwerke Waal,1
Bayerischem Landesamt für Statistik,2
Staatliche Berufsschule Neu-Ulm,1
Legal Tech Center,16
Mansour-Institut für Demokratieförderung und Extremismusprävention,2
gc,6
KSJ,4
Sparkassenverbandes Bayern,1
Sozialverband VdK Bayern e. V.,4
bayme,39
Diakoneo,16
Gemeindewerke Stammbach,2
Gemeinde,2
XPLR:,6
fim,1
JN,1
Landeskuratoriums der Erzeugerringe für tierische Veredelung in Bayern e.V,2
und Klimamaßnahmen,2
BOS Ingolstadt,32
Zentralinstitut für Kunstgeschichte München,4
TÜV SÜD,1
Grünes Netzwerk der Naturwälder,2
Diversity & Inclusion,2
DEHOGA,26
Stiftung Bildungspakt,12
WEZ,24
KlinikumsGroßhadern,2
Jazz Studio Nürnberg e.V.,6
Bayerische Genossenschaftsverband,2
GSQ,1
Bayerischen Landeszentrale für politische,1
Google Inc.,19
Rechtsanwaltskammer München,5
Verein Deutscher Ingenieure e.V,8
Regionale Verantwortungsgemeinschaft,2
Volksoper Wien,16
Hochschule für angewandte Wissenschaften Landshut,4
Bayerisches Staatsministerium für Wohnen,90
Sparkassenverband Bayern,2
Staatsministerien für Unterricht und Kultus,4
Katholischen Stiftungshochschule München,2
Durchsetzungs- und Überwachungsstelle für barrierefreie Informationstechnik,2
Heimatministerium,8
Passau Dorferneuerung Moos,2
Digitalisierung,6
Liaison entre les actions de développement de l\',2
Erzeugerrings Saat und Pflanzgut Unterfranken,1
Gleichstellung,2
MoBY,2
Runden Tisch –,2
NOW,2
AG Makroregionale Strategie,2
EPSO,8
digital workbench GmbH,3
Arbeitsmedizinische Institut für Schulen,2
Sonplas GmbH,1
und Gartenschau,2
GewO,2
Produktionsstätte Wald,2
Eingetragene Lebenspartnerschaft,16
Pakt Holzenergie Bayern,15
Deutsche Glasfaser Unternehmensgruppe,2
Bayerische Landesamt für Finanzen,4
Oberstes Landesgericht,2
ag-nm.bayern.deHinweis,1
Egbert-Gymnasium,2
ZBFS-Bayerisches Landesjugendamt,2
Interkulturelle Netz Altenhilfe,1
EGVP,48
Technische Universität Dresden,6
HRG,4
Bundesverband privater Anbieter,2
GDI-BY,4
Mittelschule Thannhausen,1
Mind Prevention,1
für Digitalisierung Bayern,1
Mariahilf,5
abhd architekten denzinger und partner mbB,4
MIND prevention,6
Cluster Forst und Holz,2
diakonie-klm.de,4
Europäische Dürrebeobachtungsstelle,2
Bayerisches Staatsministerium für Wirtschaft und Verkehr,2
Stadt.Klima.Natur,2
DB Netz AG,2
Raiffeisenbank im Nürnberger Land eG,2
Kassenärztliche Vereinigung Bayern,2
Ihrlerstein Painten,2
Wirtschaft und Medien,4
Koordinierungsstelle Bayern Demenz im Krankenhaus,1
Frobenius-Gymnasium Hammelburg,2
kino-bad-fuessing,1
Gesellschaft für Innovation und Wissenstransfer mbH,12
ILE Nationalpark-Gemeinden,4
міністрів освіти і культури,2
CCCO,4
SUP,6
Staatliche Hochbau,2
Bündnis für generalistische Pflegeausbildung,2
VIVO Kommunalunternehmens,2
Akad,2
Landratsamt Regen,2
Retla e.V,4
LsV,3
BDI,2
web.deSprechzeiten,1
DAX-30,2
Armin-Knab-Gymnasium Kitzingen,4
KoKIRo,1
Staatliches Berufliches Schulzentrum Haßfurt,1
Meindl-Ziegelei,4
bayern kreativ,2
Hochschule Landshut für,2
Staatstheater Nürnberg,4
Bundesarbeitsgemeinschaft der Werkstätten für behinderte Menschen,2
VRISI,1
Europäische Waldbrandinformationssystem,2
Deutschen Akademischen Austausch Dienstes,1
iq.bm.mv-regierung.de,2
TPEG,2
NABau,2
EIGE,6
Bayerischen Instituts zur Kommunikationsförderung für Menschen mit Hörbehinderung,4
"Bayerisches Staatsministerium für Ernährung, Landwirtschaft und Forsten",14
homunculus Verlag,4
BEA,2
IEA,2
Eyes & Ears of Europe,6
urban,3
GMC,1
bfz Bildungsforschung,2
Kreissparkasse Augsburg,2
WSO,26
Zukunftsforum Automobil,3
LfL,162
BBV,36
Sparkasse Bad Neustadt a. d. Saale,2
IEEE Robotics & Automation Society,2
", Gemeinden und Gemeindeverbänden",2
Jesuitenuniversität,2
Wirtschafts-Service-Portal.NRW,8
Zentrums für Lehrerbildung,2
Energie-Atlas Bayern,2
Freiherr-von-Rast-Schule,1
Waldbauer- Hotel und Gastroeinrichtungen,2
IHK für Oberfranken,2
bamberg.de,2
W4rnW,1
ag-kaufbeuren,2
ILO,2
angewandte,2
La//ndesbund für Vogelschutz in Bayern e,6
Volk Verlag München,2
Tennenlohe,2
Arbeitsgemeinschaft der Energieagenturen in,2
Staatliche Realschule Straubing,8
Bayernkolleg,4
BayerischenLandeskriminalamt,2
SVLFG,10
DAMA,2
Aixioom Software Solutions,1
Bildungswerk der Bayerischen Wirtschaft (,8
GVBl,117
Vodafone Deutschland,3
Fleischprüfring Bayern e. V.,2
Landesamt für Umweltschutz,2
Flughafen München,1
Bayerischen Handwerkstags e.V.,2
Stiftung Preußischer Kulturbesitz,2
VUCA,2
Neuburg,2
Europäischen Hochschulraums,4
Renew,2
Azurit Seniorenzentrum,1
ZeBu,5
Lebenshilfe Nürnberger Land e.V,2
BOBY,20
Courts,1
Industrie- und Handelskammer,8
"Ministry of the Interior, for Sport and Integration",8
SNK,1
Europäischen Wirtschaftsraum,6
Akademie für Neue Medien Kulmbach,2
Wilhelm-Diess-Gymnasium Pocking,4
Gymnasiums Münchberg,2
"Amt für Ernährung, Landwirtschaft und Forsten Rosenheim",4
"Kuchenreuther Architekten,Marktredwitz",2
Wittelsbacher-Gymnasium München,2
Bayerischen Landesverbands für Gartenbau und Landespflege e.V,3
Stiftung Umweltenergierecht,4
Dorfgemeinschaft Neuhof,1
lg-sw.bayern.dePostanschrift,1
Mercator,2
BNR,1
Bayerischen Forschungsstiftung,5
Bayerischen Bäckereihandwerks,8
Einzelbetriebliche Investitionsförderung,2
Баварської гімназії,2
Zentrum Bayern Fami-lie und Soziales,2
IHK Augsburg,2
lg-ab.bayern.deDie,2
HS Pforzheim,1
IFD,10
und,68
Zentrums für Biogene Wertschöpfung und Smart Farming,1
Deutschen Alpenvereins,12
lag-jungenundmänner-bayern.de,4
Legal-Tech-Colab München,16
Staatliche Graphische Sammlung,2
bmh,2
Merkur,3
Immowelt,4
Antikensammlungen Glyptothek,2
Hagebutte Verlag,10
OHO Stadtmarketing Osterhofen e.V.,1
Mittelschule Sennfeld,1
Europarates,4
schule.digital,63
Walter-Mohr-Realschule,1
EurimGruppe,2
Helmholtz-Institut Würzburg,18
LVÖ,4
Turngemeinde Landshut,2
TK,2
ams,2
AMIS-Bayern,16
"Justiz, Gleichstellung und Verbraucherschutz",2
EVG,2
Deutschen Forschungsgemeinschaft,77
Majoca,4
iOS,2
AlpGov,2
IPCEI,5
Mertex Gruppe,23
Staatsministerium des Inneren,6
PayPal,6
Die Johanniter,8
IKS,4
WaBe,1
Johannes-Gutenberg-Gymnasium Waldkirchen,8
Pleinfeld e.V,2
Schulverbands Hafenlohr,2
Staatszuschusses für internationale,2
Führungsakademie für Ernährung,2
tms-ke.de,4
Amerika Haus,1
Museum Ägyptischer Kunst,2
Rhön Park Aktiv Resort,2
Einer,2
UNESCO,207
State Ministry of Justice,6
INAM,1
Bundesverbandes der Unfallkassen,6
stmj.bayern.de,63
BayAGBBiG,2
OGA,4
Bayerischen ArchitektenkammerNachfolgebörse,5
TUM,590
bayern-gegen-gewalt.de,8
Luftamt Südbayern,14
Familienkonferenz Bayern,2
Nordlicht,6
IHK für München und Oberbayern,3
landstadt,4
Bayerische Staatsministerium für Umwelt und Verbraucherschutz,94
KUS,2
Zweckverband Bauhofgemeinschaft Brend-Saale,2
Welternährungsorganisation,2
Staatliche Realschule Ingolstadt I,9
CHMS GmbH,2
OST,2
Bayerisches Chip-Design-Center,2
KDFB Landesverband Bayern,4
Joseph-Stiftung Bamberg,4
Interkult e. V.,2
Grainet,3
"Staatsministerium für Umwelt, Gesundheit und Verbraucherschutz",4
baind,1
for Sport and Integration,2
lg-la.bayern.de,29
BayStrAGi,4
oth-regensburg.de,2
VVM,6
Psychologische,4
Städt,2
Otto-von-Taube-Gymnasium Gauting,3
Christian-Ernestinum,2
Öko-Rinder aus dem Steinwald w.V.,2
Realschule am Fränkischen Dünenweg,2
für Psychosomatische Kooperationsforschung und Familientherapie,6
"Bayerisches Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst",11
Musikhochschule,2
kba,2
Deutschen Studienzentrum,8
der Bundeswehr,1
Numbat GmbH,3
SNWD,1
Blauen Engel,2
Bayerischen Fußball-Verbandes,4
BNMdigital,4
Pornhub,4
Verband der Bayerischen Zuckerrübenanbauer,2
Staatsanwaltschaft CoburgKetschendorfer Straße,2
fotogurmespb,2
AFM,2
Heinrich-Schliemann-Gymnasium Fürth,4
Münchner Wirtschaftstafel,1
EG,126
polizei.bayern.de,14
Bayerischen Kanu-Verbands,2
RNHS Steuerberatungsgesellschaft,2
Juristischen Gesellschaft für Ober- und Unterfranken,2
Tu was!,2
Frauenzentrum Augsburg e.V,4
"Amt für Ernährung, Landwirtschaft und Forsten Augsburg",2
BMVI,12
für Mikrosysteme und Festkörper-Technologien,2
SIT-Solutions GmbH & Co. KG,2
Hieber,2
SNF,1
Landgericht Weiden,1
kultur.digital Bayern,2
Akademie der Wissenschaften,1
MigraNet,2
LoCoN,11
TEAM23 GmbH,2
Bundesministerium der Justiz,20
Knabenrealschule Rebdorf,4
Bayerische Staatsschauspiel,11
Bundesfinanzhof,2
SwN,2
Geschäftsstelle Sachverständigenrat Bioökonomie Bayern,2
Höheren Landbauschulen,6
Kompetenz-Netzwerk Digitale Landwirtschaft Bayern,5
Haus des Stiftens,4
THD,7
Destatis,20
pankratiusschule.de,4
Integrierte Ländlichen Entwicklung,2
für Wirtschaftsingenieurwesen und Gesundheit,2
Umwelt und Energie,2
IHK der Mittelfränkischen Wirtschaft,1
Landesverkehrswacht Bayern,4
Landesstelle für forstliches Saat- und Pflanzgut,2
Hochschule des Bundes für öffentliche Verwaltung,4
Zeitschrift für Jugendkriminalrecht und Jugendhilfe,12
Bayerische Landesamt für Maß und Gewicht,5
Bayerisches Landesamt für Maß und Gewicht,2
Stiftung Bayerischer Musikfonds,16
Frank Dental GmbH,2
Fraunhofer-Instituts für Silicatforschung,2
Gauting,2
ProChile,7
Infopoint Museen & Schlösser in Bayern,4
Energien,3
BfDI,8
BSB,14
OStRin,6
Alumina Systems,20
DGSv,2
StRin FS SFZ Tirschenreuth,2
Kjona Verlag,4
ATA,2
Gymnasium Trudering,2
Digitalen Manufaktur,4
Technischen Hochschule Deggendorf,180
WDVS,4
BbRF,1
Burglandschaft e.V,4
Wittelsbacher Ausgleichsfonds,2
munevo GmbH,1
Bayerischen Hochschulen für angewandte Wissenschaften,4
FDP Bayern,4
Bayerischen Informationsstelle gegen Extremismus,10
lag-jungenundmnner-bayern-yec.de,2
PuG,2
Härtefallkommission für Straßenausbaubeiträge,4
lg-ab.bayern.de,13
Bavarian,29
BAYSIS,8
Forum Bürgerengagement,4
IAT,2
Deutschen Sparkassen- und Giroverband,2
Bayerische Beamten Versicherung AG,2
Bezirksfischereiverein Eggenfelden,2
LandSchafftEnergie,16
LK Ansbach,2
Christian-Ernst-Gymnasium Erlangen,5
Staatliche Realschule für Knaben Waldsassen,2
Evangelisches Bildungswerk Landshut e. V.,2
LEONARDO –,2
wifoe,2
EB,24
German-Brazilian Chamber of Industry and,2
BUNTE,2
Landeszentralbank,2
Akkordeonorchester Kammeltal,2
für Jugendmedienschutz,8
Bayerischen Ingenieurekammer-Bau,38
UCSF,2
Heilpraktikerverband Bayern e.V,2
Bayerisches Staats-Ministerium für Wohnen,2
Take Two Interactive,6
Gesellschaft für Anlagen- und Reaktorsicherheit (,2
Landesverband Groß- und Außenhandel und,2
Experimentelle Physik III,1
SKW SchwarzDr,16
Oberstes LandesgerichtOberlandesgerichteLandgerichteAmtsgerichte,63
FOSBOS,79
LMU Klinikum,6
Historischen Sammlung der Gebirgstruppe Sonthofen,2
German-Romanian Chamber of Industry and,2
Deutschlandticket,4
BayVerf,6
"Bayerisches Staats ministerium für Ernährung, Land wirt schaft und Forsten",2
TMC,4
Bayerische Krankenhausgesellschaft e.V,4
Original Hersbrucker Bücherwerkstätte,4
HwO,1
Schule und Beratung,6
diakonie-weiden.de,2
Wagner,2
Vernetzungsstelle Kita- und Schulverpflegung Bayern,4
Lüdecke GmbH,8
Süddeutschen Zeitung,12
Werk1,1
Uvex Winter Holding GmbH & Co,2
Karl-Theodor-von-Dalberg-Gymnasiums,2
FC Bayern Basketball,2
SDI,2
Schüler-Universität Ulm,2
Talent,8
OpenStreetMap,4
Bayerischen Handwerkstag e.V,4
ITMP,1
Europäische Institut für Telekommunikationsnormen,8
Integrierten Gesamtschule,2
Nürnberger Versicherung,4
Jungen Theaters Augsburg,2
Energieagentur Chiemgau-Inn-Salzach eG,2
GVB,1
Staatliche Realschule Bruckmühl,6
Europäischen Gerichtshofs,9
additive electronics,2
und Musikschule,3
MKM,1
LABEA,16
InSuM,12
Verbandes Sonderpädagogik e,1
"Bayerische Staatsministerium des Innern, für Bau und Verkehr",6
"Bildung und Kultus, Wissenschaft und Kunst",2
Universal Design,2
Bayerischer Landesausschuss für Hauswirtschaft,8
Telekolleg Multimedial,24
fibs2.alp.dillingen.de,2
Katholischen Studierenden Jugend,4
Mindset Indicator Academy,6
Hamburgischen Staatsoper,8
Deutschen Youth for Understanding Komitee e.V,6
Digital Innovation Hub for Artifical Intelligence and Cybersecurity,1
GSB,5
Deutsche Lufthansa,2
Rossa Media GmbH,2
Hochschulen,1
VRiLG i.R.,1
Bayerische Staatsministerium der Justiz,168
Bayerische Hospiz- und Palliativbündnis,2
Hochschulrektorenkonferenz,8
Bayerischen Wirtschaft e,4
Landesnetzwerk Bürgerschaftliches Engagement Bayern,6
BayTB,2
IHK für Oberfranken Bayreuth,11
Landeszentralen für politische Bildung,6
FamBeR,2
Landesverband Bayern der Deutschen Multiple Sklerose Gesellschaft,1
INVADE gGmbH,2
Ämter,6
Öko-Institut e.V,2
Bayerischer Industrie- und Handelskammertag e.V.,2
IGLU,6
Landesgerichts,3
GRB,4
INKAR,2
Bayerischen Integrationsrat,2
Nationalen Leitstelle Ladeinfrastruktur,7
Pädagogischer Austauschdienst,5
NKA,1
Energy and Technology,1
Werdenfels-Gymnasium,1
Conrad-Graf-Preysing-Realschule Plattling,2
lda.bayern.de,4
PGA,1
Oppidum,2
Staatsinstituts für Schulqualität und Bildungsforschung,49
Stadtwerke Schweinfurt GmbH,2
Hochschule für Politik München,4
Deutschen Städtetag,2
mail.uni-wuerzburg.de,2
Deutsche Youth For Understanding Komitee e.V,2
Landesamt für Verfassungsschutz,4
American Jewish Committee,2
Blütenbauer,5
BBMV,4
State,4
Lebenshilfe Deggendorf e.V,2
Sprengelschule,4
Bauamt,4
ZAE Bayern,2
intelliform,28
Landes verband der,1
bitv,22
Bayerischen Philologenverbands,4
Staatliche Schulberatungsstelle Schwaben,2
Deutschen Gesellschaft für Nachhaltiges Bauen e.,2
IN VIA Würzburg e,2
Bayerische Forstministerium,11
HS Kempten,2
Bayerische Börse AG,2
BörsG,2
Zollhundeschule,2
Dienst des Bundes und der Kommunen,4
Infrakredit Energie,16
Interlloyd Versicherungs-AG,2
Hochschule für Philosophie München,2
B.JO,1
Kosmetikerinnung Donau-Wald,1
olg-nuernberg,2
SLYRS Destillerie GmbH & Co KG,2
Intelligente Verkehrssysteme,2
Geprüfte Qualität Bayern,1
Veredelung in Bayern e.V,2
Ludwig-Erhard-Schule,2
olg-m.bayern.deHinweis,2
Desideria Care e.V,3
Deutschen Fußballbundes,4
IFT-Nord,6
Bundesverband Deutscher Fertigbau,1
sta-nuernberg-fuerth,2
Bayerischen Landkreistages,4
Deprag Schulz GmbH & Co,1
VectorRocket,1
Land,6
SWG,1
Ruhpolding,8
Mobile,2
tpzad1,3
bayron.bayern.de,2
DiMa,8
Landesverbands der Jugendkunstschulen und Kulturpädagogischen Einrichtungen in Bayern e.V,6
Ständigen Konferenz der Kultusminister,14
FENECON GmbH,1
Community Kitchen,14
PASCH,12
Dömges Architekten AG,2
NTG,2
Arbeitsgemeinschaft der Feldgeschworenen von Unterfranken,2
ICSMS,2
Wirtschaftsregion Bamberg – Forchheim GmbH,2
Chicago Symphony Orchestra,2
Bund/Länder- Arbeitsgemeinschaft Wasser,2
Frau und Beruf GmbH,4
QUEER,2
MIA,4
Schulen,4
Bayerischen Staatsorchester,2
Deutsche Gesellschaft für Arbeitsmedizin und Umweltmedizin e.V,2
